country,year,sex,age,cases,total_annual_cases
IT,2003,f,55-64,13,1481
IT,2003,f,65+,91,1481
IT,2003,m,0-14,19,1481
IT,2003,m,15-24,79,1481
IT,2003,m,25-34,219,1481
IT,2003,m,35-44,168,1481
IT,2003,m,45-54,80,1481
IT,2003,m,55-64,61,1481
IT,2003,m,65+,146,1481
IT,2004,f,0-14,16,1058
IT,2004,f,15-24,48,1058
IT,2004,f,25-34,73,1058
IT,2004,f,35-44,39,1058
IT,2004,f,45-54,21,1058
IT,2004,f,55-64,19,1058
IT,2004,f,65+,56,1058
IT,2004,m,0-14,34,1058
IT,2004,m,15-24,52,1058
IT,2004,m,25-34,130,1058
IT,2004,m,35-44,115,1058
IT,2004,m,45-54,64,1058
IT,2004,m,55-64,43,1058
IT,2004,m,65+,123,1058
IT,2005,f,0-14,3,1275
IT,2005,f,0-4,0,1275
IT,2005,f,15-24,80,1275
IT,2005,f,25-34,145,1275
IT,2005,f,35-44,56,1275
IT,2005,f,45-54,25,1275
IT,2005,f,5-14,3,1275
IT,2005,f,55-64,19,1275
IT,2005,f,65+,70,1275
IT,2005,f,unknown,9,1275
IT,2005,m,0-14,8,1275
IT,2005,m,0-4,7,1275
IT,2005,m,15-24,93,1275
IT,2005,m,25-34,191,1275
IT,2005,m,35-44,137,1275
IT,2005,m,45-54,101,1275
IT,2005,m,5-14,1,1275
IT,2005,m,55-64,61,1275
IT,2005,m,65+,115,1275
IT,2005,m,unknown,24,1275
IT,2006,f,0-14,9,1377
IT,2006,f,0-4,3,1377
IT,2006,f,15-24,88,1377
IT,2006,f,25-34,165,1377
IT,2006,f,35-44,82,1377
IT,2006,f,45-54,48,1377
IT,2006,f,5-14,6,1377
IT,2006,f,55-64,16,1377
IT,2006,f,65+,88,1377
IT,2006,f,unknown,10,1377
IT,2006,m,0-14,7,1377
IT,2006,m,0-4,6,1377
IT,2006,m,15-24,113,1377
IT,2006,m,25-34,201,1377
IT,2006,m,35-44,197,1377
IT,2006,m,45-54,105,1377
IT,2006,m,5-14,1,1377
IT,2006,m,55-64,75,1377
IT,2006,m,65+,152,1377
IT,2006,m,unknown,19,1377
IT,2007,f,0-14,7,979
IT,2007,f,0-4,0,979
IT,2007,f,15-24,74,979
IT,2007,f,25-34,94,979
IT,2007,f,35-44,58,979
IT,2007,f,45-54,31,979
IT,2007,f,5-14,7,979
IT,2007,f,55-64,19,979
IT,2007,f,65+,76,979
IT,2007,f,unknown,6,979
IT,2007,m,0-14,3,979
IT,2007,m,0-4,1,979
IT,2007,m,15-24,75,979
IT,2007,m,25-34,170,979
IT,2007,m,35-44,113,979
IT,2007,m,45-54,87,979
IT,2007,m,5-14,2,979
IT,2007,m,55-64,48,979
IT,2007,m,65+,106,979
IT,2007,m,unknown,11,979
IT,2008,f,0-14,10,938
IT,2008,f,0-4,3,938
IT,2008,f,15-24,65,938
IT,2008,f,25-34,106,938
IT,2008,f,35-44,56,938
IT,2008,f,45-54,24,938
IT,2008,f,5-14,7,938
IT,2008,f,55-64,21,938
IT,2008,f,65+,56,938
IT,2008,f,unknown,1,938
IT,2008,m,0-14,13,938
IT,2008,m,0-4,1,938
IT,2008,m,15-24,78,938
IT,2008,m,25-34,148,938
IT,2008,m,35-44,137,938
IT,2008,m,45-54,72,938
IT,2008,m,5-14,12,938
IT,2008,m,55-64,42,938
IT,2008,m,65+,104,938
IT,2008,m,unknown,5,938
JM,1995,f,0-14,2,93
JM,1995,f,15-24,7,93
JM,1995,f,25-34,6,93
JM,1995,f,35-44,5,93
JM,1995,f,45-54,5,93
JM,1995,f,55-64,2,93
JM,1995,f,65+,2,93
JM,1995,m,0-14,2,93
JM,1995,m,15-24,9,93
JM,1995,m,25-34,14,93
JM,1995,m,35-44,9,93
JM,1995,m,45-54,11,93
JM,1995,m,55-64,8,93
JM,1995,m,65+,9,93
JM,1996,f,0-14,1,81
JM,1996,f,15-24,5,81
JM,1996,f,25-34,3,81
JM,1996,f,35-44,5,81
JM,1996,f,45-54,2,81
JM,1996,f,55-64,3,81
JM,1996,f,65+,1,81
JM,1996,m,0-14,1,81
JM,1996,m,15-24,9,81
JM,1996,m,25-34,10,81
JM,1996,m,35-44,12,81
JM,1996,m,45-54,12,81
JM,1996,m,55-64,8,81
JM,1996,m,65+,3,81
JM,1997,f,0-14,0,84
JM,1997,f,15-24,5,84
JM,1997,f,25-34,6,84
JM,1997,f,35-44,4,84
JM,1997,f,45-54,3,84
JM,1997,f,55-64,1,84
JM,1997,f,65+,3,84
JM,1997,m,0-14,1,84
JM,1997,m,15-24,2,84
JM,1997,m,25-34,9,84
JM,1997,m,35-44,16,84
JM,1997,m,45-54,12,84
JM,1997,m,55-64,8,84
JM,1997,m,65+,1,84
JM,1998,f,0-14,1,90
JM,1998,f,15-24,8,90
JM,1998,f,25-34,3,90
JM,1998,f,35-44,8,90
JM,1998,f,45-54,1,90
JM,1998,f,55-64,4,90
JM,1998,f,65+,2,90
JM,1998,m,0-14,0,90
JM,1998,m,15-24,3,90
JM,1998,m,25-34,19,90
JM,1998,m,35-44,9,90
JM,1998,m,45-54,10,90
JM,1998,m,55-64,7,90
JM,1998,m,65+,7,90
JM,1999,f,0-14,2,90
JM,1999,f,15-24,5,90
JM,1999,f,25-34,9,90
JM,1999,f,35-44,3,90
JM,1999,f,45-54,4,90
JM,1999,f,55-64,5,90
JM,1999,f,65+,3,90
JM,1999,m,0-14,2,90
JM,1999,m,15-24,10,90
JM,1999,m,25-34,16,90
JM,1999,m,35-44,6,90
JM,1999,m,45-54,6,90
JM,1999,m,55-64,15,90
JM,1999,m,65+,6,90
JM,2000,f,0-14,1,90
JM,2000,f,15-24,8,90
JM,2000,f,25-34,8,90
JM,2000,f,35-44,7,90
JM,2000,f,45-54,2,90
JM,2000,f,55-64,5,90
JM,2000,f,65+,1,90
JM,2000,m,0-14,0,90
JM,2000,m,15-24,6,90
JM,2000,m,25-34,13,90
JM,2000,m,35-44,13,90
JM,2000,m,45-54,15,90
JM,2000,m,55-64,6,90
JM,2000,m,65+,5,90
JM,2001,f,0-14,2,75
JM,2001,f,15-24,2,75
JM,2001,f,25-34,7,75
JM,2001,f,35-44,6,75
JM,2001,f,45-54,3,75
JM,2001,f,55-64,2,75
JM,2001,f,65+,3,75
JM,2001,m,0-14,3,75
JM,2001,m,15-24,10,75
JM,2001,m,25-34,9,75
JM,2001,m,35-44,21,75
JM,2001,m,45-54,5,75
JM,2001,m,55-64,1,75
JM,2001,m,65+,1,75
JM,2002,f,0-14,1,60
JM,2002,f,15-24,3,60
JM,2002,f,25-34,3,60
JM,2002,f,35-44,3,60
JM,2002,f,45-54,1,60
JM,2002,f,55-64,3,60
JM,2002,f,65+,0,60
JM,2002,m,0-14,0,60
JM,2002,m,15-24,9,60
JM,2002,m,25-34,11,60
JM,2002,m,35-44,8,60
JM,2002,m,45-54,7,60
JM,2002,m,55-64,7,60
JM,2002,m,65+,4,60
JM,2003,f,0-14,2,81
JM,2003,f,15-24,7,81
JM,2003,f,25-34,8,81
JM,2003,f,35-44,2,81
JM,2003,f,45-54,3,81
JM,2003,f,55-64,0,81
JM,2003,f,65+,2,81
JM,2003,m,0-14,1,81
JM,2003,m,15-24,11,81
JM,2003,m,25-34,9,81
JM,2003,m,35-44,14,81
JM,2003,m,45-54,12,81
JM,2003,m,55-64,4,81
JM,2003,m,65+,6,81
JM,2004,f,0-14,0,69
JM,2004,f,15-24,4,69
JM,2004,f,25-34,6,69
JM,2004,f,35-44,4,69
JM,2004,f,45-54,1,69
JM,2004,f,55-64,2,69
JM,2004,f,65+,1,69
JM,2004,m,0-14,0,69
JM,2004,m,15-24,9,69
JM,2004,m,25-34,7,69
JM,2004,m,35-44,4,69
JM,2004,m,45-54,13,69
JM,2004,m,55-64,8,69
JM,2004,m,65+,10,69
JM,2005,f,0-14,0,53
JM,2005,f,15-24,1,53
JM,2005,f,25-34,5,53
JM,2005,f,35-44,4,53
JM,2005,f,45-54,0,53
JM,2005,f,55-64,1,53
JM,2005,f,65+,3,53
JM,2005,m,0-14,0,53
JM,2005,m,15-24,4,53
JM,2005,m,25-34,6,53
JM,2005,m,35-44,6,53
JM,2005,m,45-54,10,53
JM,2005,m,55-64,6,53
JM,2005,m,65+,7,53
JM,2006,f,0-14,0,61
JM,2006,f,0-4,0,61
JM,2006,f,15-24,2,61
JM,2006,f,25-34,5,61
JM,2006,f,35-44,3,61
JM,2006,f,45-54,1,61
JM,2006,f,5-14,0,61
JM,2006,f,55-64,0,61
JM,2006,f,65+,1,61
JM,2006,m,0-14,0,61
JM,2006,m,0-4,0,61
JM,2006,m,15-24,9,61
JM,2006,m,25-34,10,61
JM,2006,m,35-44,9,61
JM,2006,m,45-54,6,61
JM,2006,m,5-14,0,61
JM,2006,m,55-64,6,61
JM,2006,m,65+,9,61
JM,2007,f,0-14,2,78
JM,2007,f,0-4,0,78
JM,2007,f,15-24,5,78
JM,2007,f,25-34,2,78
JM,2007,f,35-44,6,78
JM,2007,f,45-54,2,78
JM,2007,f,5-14,2,78
JM,2007,f,55-64,2,78
JM,2007,f,65+,3,78
JM,2007,m,0-4,0,78
JM,2007,m,15-24,12,78
JM,2007,m,25-34,10,78
JM,2007,m,35-44,7,78
JM,2007,m,45-54,17,78
JM,2007,m,5-14,0,78
JM,2007,m,55-64,7,78
JM,2007,m,65+,3,78
JM,2008,f,0-14,1,78
JM,2008,f,0-4,0,78
JM,2008,f,15-24,8,78
JM,2008,f,25-34,3,78
JM,2008,f,35-44,3,78
JM,2008,f,45-54,1,78
JM,2008,f,5-14,1,78
JM,2008,f,55-64,1,78
JM,2008,f,65+,6,78
JM,2008,f,unknown,1,78
JM,2008,m,0-14,3,78
JM,2008,m,0-4,2,78
JM,2008,m,15-24,2,78
JM,2008,m,25-34,10,78
JM,2008,m,35-44,10,78
JM,2008,m,45-54,11,78
JM,2008,m,5-14,1,78
JM,2008,m,55-64,11,78
JM,2008,m,65+,5,78
JM,2008,m,unknown,2,78
JO,1995,f,0-14,1,187
JO,1995,f,15-24,15,187
JO,1995,f,25-34,4,187
JO,1995,f,35-44,10,187
JO,1995,f,45-54,14,187
JO,1995,f,55-64,12,187
JO,1995,f,65+,7,187
JO,1995,m,0-14,0,187
JO,1995,m,15-24,19,187
JO,1995,m,25-34,37,187
JO,1995,m,35-44,17,187
JO,1995,m,45-54,20,187
JO,1995,m,55-64,26,187
JO,1995,m,65+,11,187
JO,1996,f,0-14,1,170
JO,1996,f,15-24,8,170
JO,1996,f,25-34,11,170
JO,1996,f,35-44,8,170
JO,1996,f,45-54,16,170
JO,1996,f,55-64,8,170
JO,1996,f,65+,4,170
JO,1996,m,0-14,2,170
JO,1996,m,15-24,22,170
JO,1996,m,25-34,30,170
JO,1996,m,35-44,17,170
JO,1996,m,45-54,13,170
JO,1996,m,55-64,21,170
JO,1996,m,65+,9,170
JO,1997,f,0-14,3,136
JO,1997,f,15-24,8,136
JO,1997,f,25-34,6,136
JO,1997,f,35-44,4,136
JO,1997,f,45-54,4,136
JO,1997,f,55-64,5,136
JO,1997,f,65+,7,136
JO,1997,m,0-14,5,136
JO,1997,m,15-24,14,136
JO,1997,m,25-34,18,136
JO,1997,m,35-44,11,136
JO,1997,m,45-54,10,136
JO,1997,m,55-64,19,136
JO,1997,m,65+,22,136
JO,1998,f,0-14,0,110
JO,1998,f,15-24,7,110
JO,1998,f,25-34,6,110
JO,1998,f,35-44,3,110
JO,1998,f,45-54,3,110
JO,1998,f,55-64,7,110
JO,1998,f,65+,1,110
JO,1998,m,0-14,0,110
JO,1998,m,15-24,22,110
JO,1998,m,25-34,26,110
JO,1998,m,35-44,7,110
JO,1998,m,45-54,12,110
JO,1998,m,55-64,10,110
JO,1998,m,65+,6,110
JO,1999,f,0-14,0,102
JO,1999,f,15-24,8,102
JO,1999,f,25-34,7,102
JO,1999,f,35-44,2,102
JO,1999,f,45-54,2,102
JO,1999,f,55-64,7,102
JO,1999,f,65+,5,102
JO,1999,m,0-14,0,102
JO,1999,m,15-24,16,102
JO,1999,m,25-34,19,102
JO,1999,m,35-44,16,102
JO,1999,m,45-54,10,102
JO,1999,m,55-64,8,102
JO,1999,m,65+,2,102
JO,2000,f,0-14,0,89
JO,2000,f,15-24,8,89
JO,2000,f,25-34,9,89
JO,2000,f,35-44,1,89
JO,2000,f,45-54,2,89
JO,2000,f,55-64,2,89
JO,2000,f,65+,5,89
JO,2000,m,0-14,0,89
JO,2000,m,15-24,8,89
JO,2000,m,25-34,16,89
JO,2000,m,35-44,13,89
JO,2000,m,45-54,9,89
JO,2000,m,55-64,14,89
JO,2000,m,65+,2,89
JO,2001,f,0-14,0,94
JO,2001,f,15-24,8,94
JO,2001,f,25-34,6,94
JO,2001,f,35-44,1,94
JO,2001,f,45-54,0,94
JO,2001,f,55-64,9,94
JO,2001,f,65+,4,94
JO,2001,m,0-14,2,94
JO,2001,m,15-24,7,94
JO,2001,m,25-34,22,94
JO,2001,m,35-44,10,94
JO,2001,m,45-54,10,94
JO,2001,m,55-64,8,94
JO,2001,m,65+,7,94
JO,2002,f,0-14,0,91
JO,2002,f,15-24,9,91
JO,2002,f,25-34,4,91
JO,2002,f,35-44,3,91
JO,2002,f,45-54,2,91
JO,2002,f,55-64,12,91
JO,2002,f,65+,5,91
JO,2002,m,0-14,0,91
JO,2002,m,15-24,8,91
JO,2002,m,25-34,9,91
JO,2002,m,35-44,11,91
JO,2002,m,45-54,12,91
JO,2002,m,55-64,11,91
JO,2002,m,65+,5,91
JO,2003,f,0-14,1,108
JO,2003,f,15-24,6,108
JO,2003,f,25-34,7,108
JO,2003,f,35-44,2,108
JO,2003,f,45-54,3,108
JO,2003,f,55-64,12,108
JO,2003,f,65+,0,108
JO,2003,m,0-14,0,108
JO,2003,m,15-24,19,108
JO,2003,m,25-34,20,108
JO,2003,m,35-44,17,108
JO,2003,m,45-54,8,108
JO,2003,m,55-64,13,108
JO,2003,m,65+,0,108
JO,2004,f,0-14,0,91
JO,2004,f,15-24,10,91
JO,2004,f,25-34,4,91
JO,2004,f,35-44,3,91
JO,2004,f,45-54,5,91
JO,2004,f,55-64,12,91
JO,2004,f,65+,0,91
JO,2004,m,0-14,0,91
JO,2004,m,15-24,8,91
JO,2004,m,25-34,12,91
JO,2004,m,35-44,14,91
JO,2004,m,45-54,6,91
JO,2004,m,55-64,17,91
JO,2004,m,65+,0,91
JO,2005,f,0-14,1,86
JO,2005,f,15-24,6,86
JO,2005,f,25-34,6,86
JO,2005,f,35-44,6,86
JO,2005,f,45-54,5,86
JO,2005,f,55-64,8,86
JO,2005,f,65+,5,86
JO,2005,m,0-14,0,86
JO,2005,m,15-24,8,86
JO,2005,m,25-34,17,86
JO,2005,m,35-44,9,86
JO,2005,m,45-54,4,86
JO,2005,m,55-64,6,86
JO,2005,m,65+,5,86
JO,2006,f,0-14,0,104
JO,2006,f,0-4,0,104
JO,2006,f,15-24,8,104
JO,2006,f,25-34,11,104
JO,2006,f,35-44,3,104
JO,2006,f,45-54,5,104
JO,2006,f,5-14,0,104
JO,2006,f,55-64,2,104
JO,2006,f,65+,6,104
JO,2006,m,0-14,0,104
JO,2006,m,0-4,0,104
JO,2006,m,15-24,9,104
JO,2006,m,25-34,23,104
JO,2006,m,35-44,16,104
JO,2006,m,45-54,7,104
JO,2006,m,5-14,0,104
JO,2006,m,55-64,4,104
JO,2006,m,65+,10,104
JO,2007,f,0-14,0,109
JO,2007,f,0-4,0,109
JO,2007,f,15-24,9,109
JO,2007,f,25-34,12,109
JO,2007,f,35-44,6,109
JO,2007,f,45-54,1,109
JO,2007,f,5-14,0,109
JO,2007,f,55-64,12,109
JO,2007,f,65+,7,109
JO,2007,m,0-14,0,109
JO,2007,m,0-4,0,109
JO,2007,m,15-24,7,109
JO,2007,m,25-34,20,109
JO,2007,m,35-44,14,109
JO,2007,m,45-54,9,109
JO,2007,m,5-14,0,109
JO,2007,m,55-64,7,109
JO,2007,m,65+,5,109
JO,2008,f,0-14,0,104
JO,2008,f,0-4,0,104
JO,2008,f,15-24,20,104
JO,2008,f,25-34,15,104
JO,2008,f,35-44,6,104
JO,2008,f,45-54,4,104
JO,2008,f,5-14,0,104
JO,2008,f,55-64,7,104
JO,2008,f,65+,3,104
JO,2008,f,unknown,0,104
JO,2008,m,0-14,0,104
JO,2008,m,0-4,0,104
JO,2008,m,15-24,13,104
JO,2008,m,25-34,10,104
JO,2008,m,35-44,3,104
JO,2008,m,45-54,5,104
JO,2008,m,5-14,0,104
JO,2008,m,55-64,13,104
JO,2008,m,65+,5,104
JO,2008,m,unknown,0,104
JP,1995,f,0-14,14,14367
JP,1995,f,15-24,258,14367
JP,1995,f,25-34,476,14367
JP,1995,f,35-44,298,14367
JP,1995,f,45-54,476,14367
JP,1995,f,55-64,637,14367
JP,1995,f,65+,2234,14367
JP,1995,m,0-14,15,14367
JP,1995,m,15-24,342,14367
JP,1995,m,25-34,627,14367
JP,1995,m,35-44,995,14367
JP,1995,m,45-54,1847,14367
JP,1995,m,55-64,2059,14367
JP,1995,m,65+,4089,14367
JP,1996,f,0-14,7,12867
JP,1996,f,15-24,224,12867
JP,1996,f,25-34,409,12867
JP,1996,f,35-44,262,12867
JP,1996,f,45-54,364,12867
JP,1996,f,55-64,565,12867
JP,1996,f,65+,1974,12867
JP,1996,m,0-14,16,12867
JP,1996,m,15-24,309,12867
JP,1996,m,25-34,621,12867
JP,1996,m,35-44,843,12867
JP,1996,m,45-54,1756,12867
JP,1996,m,55-64,1878,12867
JP,1996,m,65+,3639,12867
JP,1997,f,0-14,11,13571
JP,1997,f,15-24,248,13571
JP,1997,f,25-34,455,13571
JP,1997,f,35-44,237,13571
JP,1997,f,45-54,405,13571
JP,1997,f,55-64,547,13571
JP,1997,f,65+,2177,13571
JP,1997,m,0-14,8,13571
JP,1997,m,15-24,304,13571
JP,1997,m,25-34,625,13571
JP,1997,m,35-44,798,13571
JP,1997,m,45-54,1793,13571
JP,1997,m,55-64,1908,13571
JP,1997,m,65+,4055,13571
JP,1998,f,0-14,6,11935
JP,1998,f,15-24,243,11935
JP,1998,f,25-34,418,11935
JP,1998,f,35-44,233,11935
JP,1998,f,45-54,329,11935
JP,1998,f,55-64,417,11935
JP,1998,f,65+,1884,11935
JP,1998,m,0-14,2,11935
JP,1998,m,15-24,306,11935
JP,1998,m,25-34,597,11935
JP,1998,m,35-44,724,11935
JP,1998,m,45-54,1571,11935
JP,1998,m,55-64,1660,11935
JP,1998,m,65+,3545,11935
JP,1999,f,0-14,7,12909
JP,1999,f,15-24,236,12909
JP,1999,f,25-34,459,12909
JP,1999,f,35-44,253,12909
JP,1999,f,45-54,292,12909
JP,1999,f,55-64,419,12909
JP,1999,f,65+,2128,12909
JP,1999,m,0-14,6,12909
JP,1999,m,15-24,290,12909
JP,1999,m,25-34,623,12909
JP,1999,m,35-44,706,12909
JP,1999,m,45-54,1605,12909
JP,1999,m,55-64,1768,12909
JP,1999,m,65+,4117,12909
JP,2000,f,0-14,5,11853
JP,2000,f,15-24,222,11853
JP,2000,f,25-34,464,11853
JP,2000,f,35-44,213,11853
JP,2000,f,45-54,292,11853
JP,2000,f,55-64,384,11853
JP,2000,f,65+,1958,11853
JP,2000,m,0-14,2,11853
JP,2000,m,15-24,246,11853
JP,2000,m,25-34,572,11853
JP,2000,m,35-44,676,11853
JP,2000,m,45-54,1494,11853
JP,2000,m,55-64,1509,11853
JP,2000,m,65+,3816,11853
JP,2001,f,0-14,5,11408
JP,2001,f,15-24,175,11408
JP,2001,f,25-34,437,11408
JP,2001,f,35-44,228,11408
JP,2001,f,45-54,250,11408
JP,2001,f,55-64,330,11408
JP,2001,f,65+,1880,11408
JP,2001,m,0-14,3,11408
JP,2001,m,15-24,220,11408
JP,2001,m,25-34,576,11408
JP,2001,m,35-44,632,11408
JP,2001,m,45-54,1319,11408
JP,2001,m,55-64,1513,11408
JP,2001,m,65+,3840,11408
JP,2002,f,0-14,3,10807
JP,2002,f,15-24,192,10807
JP,2002,f,25-34,395,10807
JP,2002,f,35-44,259,10807
JP,2002,f,45-54,248,10807
JP,2002,f,55-64,308,10807
JP,2002,f,65+,1808,10807
JP,2002,m,0-14,2,10807
JP,2002,m,15-24,191,10807
JP,2002,m,25-34,549,10807
JP,2002,m,35-44,579,10807
JP,2002,m,45-54,1192,10807
JP,2002,m,55-64,1334,10807
JP,2002,m,65+,3747,10807
JP,2003,f,0-14,2,10843
JP,2003,f,15-24,203,10843
JP,2003,f,25-34,395,10843
JP,2003,f,35-44,246,10843
JP,2003,f,45-54,254,10843
JP,2003,f,55-64,313,10843
JP,2003,f,65+,1966,10843
JP,2003,m,0-14,1,10843
JP,2003,m,15-24,210,10843
JP,2003,m,25-34,521,10843
JP,2003,m,35-44,550,10843
JP,2003,m,45-54,1063,10843
JP,2003,m,55-64,1388,10843
JP,2003,m,65+,3731,10843
JP,2004,f,0-14,6,10471
JP,2004,f,15-24,182,10471
JP,2004,f,25-34,364,10471
JP,2004,f,35-44,230,10471
JP,2004,f,45-54,222,10471
JP,2004,f,55-64,294,10471
JP,2004,f,65+,1861,10471
JP,2004,m,0-14,2,10471
JP,2004,m,15-24,193,10471
JP,2004,m,25-34,462,10471
JP,2004,m,35-44,599,10471
JP,2004,m,45-54,934,10471
JP,2004,m,55-64,1363,10471
JP,2004,m,65+,3759,10471
JP,2005,f,0-14,5,10931
JP,2005,f,15-24,187,10931
JP,2005,f,25-34,428,10931
JP,2005,f,35-44,249,10931
JP,2005,f,45-54,224,10931
JP,2005,f,55-64,309,10931
JP,2005,f,65+,2077,10931
JP,2005,m,0-14,9,10931
JP,2005,m,15-24,197,10931
JP,2005,m,25-34,488,10931
JP,2005,m,35-44,605,10931
JP,2005,m,45-54,868,10931
JP,2005,m,55-64,1418,10931
JP,2005,m,65+,3867,10931
JP,2006,f,0-14,5,10159
JP,2006,f,0-4,3,10159
JP,2006,f,15-24,179,10159
JP,2006,f,25-34,361,10159
JP,2006,f,35-44,280,10159
JP,2006,f,45-54,213,10159
JP,2006,f,5-14,2,10159
JP,2006,f,55-64,256,10159
JP,2006,f,65+,1863,10159
JP,2006,m,0-14,3,10159
JP,2006,m,15-24,175,10159
JP,2006,m,25-34,436,10159
JP,2006,m,35-44,529,10159
JP,2006,m,45-54,743,10159
JP,2006,m,5-14,3,10159
JP,2006,m,55-64,1388,10159
JP,2006,m,65+,3728,10159
JP,2007,f,0-14,3,9433
JP,2007,f,0-4,0,9433
JP,2007,f,15-24,134,9433
JP,2007,f,25-34,318,9433
JP,2007,f,35-44,231,9433
JP,2007,f,45-54,156,9433
JP,2007,f,5-14,3,9433
JP,2007,f,55-64,212,9433
JP,2007,f,65+,1832,9433
JP,2007,m,0-14,1,9433
JP,2007,m,0-4,1,9433
JP,2007,m,15-24,142,9433
JP,2007,m,25-34,372,9433
JP,2007,m,35-44,512,9433
JP,2007,m,45-54,668,9433
JP,2007,m,5-14,0,9433
JP,2007,m,55-64,1174,9433
JP,2007,m,65+,3678,9433
JP,2008,f,0-14,1,8995
JP,2008,f,0-4,0,8995
JP,2008,f,15-24,115,8995
JP,2008,f,25-34,293,8995
JP,2008,f,35-44,230,8995
JP,2008,f,45-54,173,8995
JP,2008,f,5-14,1,8995
JP,2008,f,55-64,253,8995
JP,2008,f,65+,1872,8995
JP,2008,f,unknown,0,8995
JP,2008,m,0-14,2,8995
JP,2008,m,0-4,0,8995
JP,2008,m,15-24,117,8995
JP,2008,m,25-34,339,8995
JP,2008,m,35-44,456,8995
JP,2008,m,45-54,599,8995
JP,2008,m,5-14,2,8995
JP,2008,m,55-64,1063,8995
JP,2008,m,65+,3482,8995
JP,2008,m,unknown,0,8995
KE,1995,f,0-14,187,13934
KE,1995,f,15-24,1802,13934
KE,1995,f,25-34,1759,13934
KE,1995,f,35-44,741,13934
KE,1995,f,45-54,411,13934
KE,1995,f,55-64,242,13934
KE,1995,f,65+,117,13934
KE,1995,m,0-14,154,13934
KE,1995,m,15-24,2072,13934
KE,1995,m,25-34,3073,13934
KE,1995,m,35-44,1675,13934
KE,1995,m,45-54,920,13934
KE,1995,m,55-64,485,13934
KE,1995,m,65+,296,13934
KE,1996,f,0-14,252,16978
KE,1996,f,15-24,2290,16978
KE,1996,f,25-34,2327,16978
KE,1996,f,35-44,926,16978
KE,1996,f,45-54,462,16978
KE,1996,f,55-64,245,16978
KE,1996,f,65+,114,16978
KE,1996,m,0-14,151,16978
KE,1996,m,15-24,2492,16978
KE,1996,m,25-34,3820,16978
KE,1996,m,35-44,2097,16978
KE,1996,m,45-54,993,16978
KE,1996,m,55-64,498,16978
KE,1996,m,65+,311,16978
KE,1997,f,0-14,242,19040
KE,1997,f,15-24,2573,19040
KE,1997,f,25-34,2604,19040
KE,1997,f,35-44,1086,19040
KE,1997,f,45-54,499,19040
KE,1997,f,55-64,242,19040
KE,1997,f,65+,103,19040
KE,1997,m,0-14,53,19040
KE,1997,m,15-24,2881,19040
KE,1997,m,25-34,4374,19040
KE,1997,m,35-44,2333,19040
KE,1997,m,45-54,1100,19040
KE,1997,m,55-64,482,19040
KE,1997,m,65+,284,19040
KE,1998,f,0-14,318,24029
KE,1998,f,15-24,3315,24029
KE,1998,f,25-34,3469,24029
KE,1998,f,35-44,1378,24029
KE,1998,f,45-54,656,24029
KE,1998,f,55-64,324,24029
KE,1998,f,65+,141,24029
KE,1998,m,0-14,210,24029
KE,1998,m,15-24,3372,24029
KE,1998,m,25-34,5477,24029
KE,1998,m,35-44,2983,24029
KE,1998,m,45-54,1378,24029
KE,1998,m,55-64,626,24029
KE,1998,m,65+,382,24029
KE,1999,f,0-14,373,27197
KE,1999,f,15-24,3850,27197
KE,1999,f,25-34,3997,27197
KE,1999,f,35-44,1596,27197
KE,1999,f,45-54,760,27197
KE,1999,f,55-64,348,27197
KE,1999,f,65+,179,27197
KE,1999,m,0-14,237,27197
KE,1999,m,15-24,3835,27197
KE,1999,m,25-34,6078,27197
KE,1999,m,35-44,3349,27197
KE,1999,m,45-54,1545,27197
KE,1999,m,55-64,645,27197
KE,1999,m,65+,405,27197
KE,2000,f,0-14,416,28773
KE,2000,f,15-24,3916,28773
KE,2000,f,25-34,4363,28773
KE,2000,f,35-44,1874,28773
KE,2000,f,45-54,831,28773
KE,2000,f,55-64,347,28773
KE,2000,f,65+,148,28773
KE,2000,m,0-14,264,28773
KE,2000,m,15-24,3739,28773
KE,2000,m,25-34,6653,28773
KE,2000,m,35-44,3548,28773
KE,2000,m,45-54,1630,28773
KE,2000,m,55-64,630,28773
KE,2000,m,65+,414,28773
KE,2001,f,0-14,464,31307
KE,2001,f,15-24,4116,31307
KE,2001,f,25-34,4822,31307
KE,2001,f,35-44,2063,31307
KE,2001,f,45-54,935,31307
KE,2001,f,55-64,394,31307
KE,2001,f,65+,221,31307
KE,2001,m,0-14,299,31307
KE,2001,m,15-24,4083,31307
KE,2001,m,25-34,7070,31307
KE,2001,m,35-44,3903,31307
KE,2001,m,45-54,1771,31307
KE,2001,m,55-64,723,31307
KE,2001,m,65+,443,31307
KE,2002,f,0-14,392,34337
KE,2002,f,15-24,4542,34337
KE,2002,f,25-34,5465,34337
KE,2002,f,35-44,2267,34337
KE,2002,f,45-54,996,34337
KE,2002,f,55-64,445,34337
KE,2002,f,65+,190,34337
KE,2002,m,0-14,299,34337
KE,2002,m,15-24,4445,34337
KE,2002,m,25-34,7708,34337
KE,2002,m,35-44,4306,34337
KE,2002,m,45-54,2023,34337
KE,2002,m,55-64,807,34337
KE,2002,m,65+,433,34337
KE,2003,f,0-14,487,38158
KE,2003,f,15-24,5003,38158
KE,2003,f,25-34,6023,38158
KE,2003,f,35-44,2618,38158
KE,2003,f,45-54,1171,38158
KE,2003,f,55-64,551,38158
